Straßenname,Hsnr,HsnrZus,lat,lon,geometry
Veilchenweg,5,L,52.4252296,12.49978092575897,POINT (12.49978092575897 52.4252296)
Veilchenweg,5,H,52.4255318,12.500788,POINT (12.500788 52.4255318)
Veilchenweg,5,F,52.4252611,12.5009434,POINT (12.5009434 52.4252611)
Veilchenweg,5,G,52.4252594,12.5008456,POINT (12.5008456 52.4252594)
Veilchenweg,5,E,52.42533195,12.50120787201155,POINT (12.50120787201155 52.42533195)
Veilchenweg,5,A,52.4254275,12.502550383280669,POINT (12.502550383280669 52.4254275)
Veilchenweg,3,,52.4263825,12.502795,POINT (12.502795 52.4263825)
Veilchenweg,2,,52.4261163,12.503700450375533,POINT (12.503700450375533 52.4261163)
Venise-Gosnat-Straße,56,,52.4178627,12.5399684,POINT (12.5399684 52.4178627)
Venise-Gosnat-Straße,54,,52.41784034285714,12.53976777142857,POINT (12.53976777142857 52.41784034285714)
Venise-Gosnat-Straße,52,,52.41781798571429,12.53956714285714,POINT (12.53956714285714 52.41781798571429)
Venise-Gosnat-Straße,50,,52.41779562857143,12.539366514285714,POINT (12.539366514285714 52.41779562857143)
Venise-Gosnat-Straße,49,,52.4193556,12.539567,POINT (12.539567 52.4193556)
Venise-Gosnat-Straße,48,,52.41777327142857,12.539165885714285,POINT (12.539165885714285 52.41777327142857)
Venise-Gosnat-Straße,47,,52.4190774,12.539648,POINT (12.539648 52.4190774)
Venise-Gosnat-Straße,46,,52.41775091428571,12.538965257142856,POINT (12.538965257142856 52.41775091428571)
Venise-Gosnat-Straße,45,,52.4185999,12.5395084,POINT (12.5395084 52.4185999)
Venise-Gosnat-Straße,44,,52.41772855714286,12.538764628571428,POINT (12.538764628571428 52.41772855714286)
Venise-Gosnat-Straße,43,,52.4183252,12.5395841,POINT (12.5395841 52.4183252)
Venise-Gosnat-Straße,42,,52.4177062,12.538564,POINT (12.538564 52.4177062)
Venise-Gosnat-Straße,40,,52.4174176,12.5384608,POINT (12.5384608 52.4174176)
Venise-Gosnat-Straße,39,,52.4177397,12.537627,POINT (12.537627 52.4177397)
Venise-Gosnat-Straße,38,,52.4173584,12.5385434,POINT (12.5385434 52.4173584)
Venise-Gosnat-Straße,37,,52.4175917,12.5376787,POINT (12.5376787 52.4175917)
Venise-Gosnat-Straße,36,A,52.4171373,12.5386068,POINT (12.5386068 52.4171373)
Venise-Gosnat-Straße,36,,52.4171373,12.5386068,POINT (12.5386068 52.4171373)
Venise-Gosnat-Straße,35,,52.41744369999999,12.5377304,POINT (12.5377304 52.41744369999999)
Venise-Gosnat-Straße,34,,52.4169108,12.5386673,POINT (12.5386673 52.4169108)
Venise-Gosnat-Straße,34,A,52.4169108,12.5386673,POINT (12.5386673 52.4169108)
Venise-Gosnat-Straße,33,,52.4172957,12.5377821,POINT (12.5377821 52.4172957)
Venise-Gosnat-Straße,32,,52.4165719,12.5387055,POINT (12.5387055 52.4165719)
Venise-Gosnat-Straße,32,A,52.415940454417296,12.537623461921951,POINT (12.537623461921951 52.415940454417296)
Venise-Gosnat-Straße,31,,52.4171477,12.5378338,POINT (12.5378338 52.4171477)
Venise-Gosnat-Straße,30,,52.4163765,12.539251,POINT (12.539251 52.4163765)
Venise-Gosnat-Straße,29,,52.4176281,12.5370195,POINT (12.5370195 52.4176281)
Venise-Gosnat-Straße,28,,52.4163543,12.5390777,POINT (12.5390777 52.4163543)
Venise-Gosnat-Straße,27,,52.4175104,12.5370538,POINT (12.5370538 52.4175104)
Venise-Gosnat-Straße,26,,52.4163351,12.5388853,POINT (12.5388853 52.4163351)
Venise-Gosnat-Straße,25,,52.4173976,12.5370867,POINT (12.5370867 52.4173976)
Venise-Gosnat-Straße,24,,52.4163138,12.5386888,POINT (12.5386888 52.4163138)
Venise-Gosnat-Straße,23,,52.417276,12.5371222,POINT (12.5371222 52.417276)
Venise-Gosnat-Straße,22,,52.4162923,12.5384971,POINT (12.5384971 52.4162923)
Venise-Gosnat-Straße,21,,52.417104,12.5371742,POINT (12.5371742 52.417104)
Venise-Gosnat-Straße,20,,52.4159514,12.5393977,POINT (12.5393977 52.4159514)
Venise-Gosnat-Straße,19,,52.4169791,12.5372106,POINT (12.5372106 52.4169791)
Venise-Gosnat-Straße,18,,52.4159281,12.5392158,POINT (12.5392158 52.4159281)
Venise-Gosnat-Straße,17,,52.416857,12.5372463,POINT (12.5372463 52.416857)
Venise-Gosnat-Straße,16,,52.4159126,12.5390187,POINT (12.5390187 52.4159126)
Venise-Gosnat-Straße,15,,52.4167284,12.5372838,POINT (12.5372838 52.4167284)
Venise-Gosnat-Straße,14,,52.4158913,12.5388283,POINT (12.5388283 52.4158913)
Venise-Gosnat-Straße,13,,52.4165731,12.5373271,POINT (12.5373271 52.4165731)
Venise-Gosnat-Straße,12,,52.4158677,12.5386197,POINT (12.5386197 52.4158677)
Venise-Gosnat-Straße,11,,52.4164587,12.5373562,POINT (12.5373562 52.4164587)
Venise-Gosnat-Straße,10,,52.4155309,12.5395628,POINT (12.5395628 52.4155309)
Venise-Gosnat-Straße,9,,52.4163372,12.5373917,POINT (12.5373917 52.4163372)
Venise-Gosnat-Straße,8,,52.4155101,12.5393788,POINT (12.5393788 52.4155101)
Venise-Gosnat-Straße,7,,52.4162097,12.5374289,POINT (12.5374289 52.4162097)
Venise-Gosnat-Straße,6,,52.4154864,12.5391729,POINT (12.5391729 52.4154864)
Venise-Gosnat-Straße,5,,52.4160869,12.5374647,POINT (12.5374647 52.4160869)
Venise-Gosnat-Straße,4,,52.4154627,12.5389771,POINT (12.5389771 52.4154627)
Venise-Gosnat-Straße,2,,52.4154425,12.5387769,POINT (12.5387769 52.4154425)
Vereinsstraße,57,,52.4092125,12.5377199,POINT (12.5377199 52.4092125)
Vereinsstraße,56,,52.4091111,12.5374765,POINT (12.5374765 52.4091111)
Vereinsstraße,55,,52.4090223,12.5372633,POINT (12.5372633 52.4090223)
Vereinsstraße,54,,52.4088821,12.5369516,POINT (12.5369516 52.4088821)
Vereinsstraße,53,,52.4087571,12.5366808,POINT (12.5366808 52.4087571)
Vereinsstraße,52,,52.4086532,12.5364557,POINT (12.5364557 52.4086532)
Vereinsstraße,51,,52.4085234,12.536116,POINT (12.536116 52.4085234)
Vereinsstraße,50,,52.4084257,12.535841,POINT (12.535841 52.4084257)
Vereinsstraße,49,,52.4083474,12.5356206,POINT (12.5356206 52.4083474)
Vereinsstraße,48,,52.4083585,12.5367892,POINT (12.5367892 52.4083585)
Vereinsstraße,47,,52.4084116,12.5369049,POINT (12.5369049 52.4084116)
Vereinsstraße,46,,52.4084544,12.5369984,POINT (12.5369984 52.4084544)
Vereinsstraße,45,,52.4085296,12.5371606,POINT (12.5371606 52.4085296)
Vereinsstraße,44,,52.4086277,12.5373718,POINT (12.5373718 52.4086277)
Vereinsstraße,43,,52.4087216,12.5375776,POINT (12.5375776 52.4087216)
Vereinsstraße,42,,52.4088105,12.5377722,POINT (12.5377722 52.4088105)
Vereinsstraße,41,,52.40905215,12.538658332454272,POINT (12.538658332454272 52.40905215)
Vereinsstraße,40,,52.4090992,12.53888451776396,POINT (12.53888451776396 52.4090992)
Vereinsstraße,39,,52.4091458,12.539109372893629,POINT (12.539109372893629 52.4091458)
Vereinsstraße,38,,52.4091936,12.5393413334499,POINT (12.5393413334499 52.4091936)
Vereinsstraße,37,A,52.4092906,12.5395518,POINT (12.5395518 52.4092906)
Vereinsstraße,37,,52.4093231,12.5397076,POINT (12.5397076 52.4093231)
Vereinsstraße,36,A,52.409418,12.5401461,POINT (12.5401461 52.409418)
Vereinsstraße,36,,52.4094116,12.54037114626868,POINT (12.54037114626868 52.4094116)
Vereinsstraße,35,,52.40945545,12.540557173679202,POINT (12.540557173679202 52.40945545)
Vereinsstraße,34,,52.4095,12.540774468912822,POINT (12.540774468912822 52.4095)
Vereinsstraße,33,,52.4096347,12.5411802,POINT (12.5411802 52.4096347)
Vereinsstraße,33,D,52.4090748,12.5416723,POINT (12.5416723 52.4090748)
Vereinsstraße,33,B,52.4092794,12.5414117,POINT (12.5414117 52.4092794)
Vereinsstraße,33,A,52.4095919,12.5409786,POINT (12.5409786 52.4095919)
Vereinsstraße,33,C,52.4091715,12.5415595,POINT (12.5415595 52.4091715)
Vereinsstraße,32,,52.4098442,12.5421905,POINT (12.5421905 52.4098442)
Vereinsstraße,28,,52.4101031,12.543639436338063,POINT (12.543639436338063 52.4101031)
Vereinsstraße,27,,52.4101329,12.543773005855076,POINT (12.543773005855076 52.4101329)
Vereinsstraße,26,,52.41016925,12.543937471523524,POINT (12.543937471523524 52.41016925)
Vereinsstraße,25,,52.410247,12.54427546110562,POINT (12.54427546110562 52.410247)
Vereinsstraße,25,A,52.4102042,12.54409991425165,POINT (12.54409991425165 52.4102042)
Vereinsstraße,24,,52.41028315,12.544445412722924,POINT (12.544445412722924 52.41028315)
Vereinsstraße,23,,52.41032495,12.544627670042052,POINT (12.544627670042052 52.41032495)
Vereinsstraße,22,,52.4103608,12.544809966697272,POINT (12.544809966697272 52.4103608)
Vereinsstraße,21,,52.4103936,12.544938409423851,POINT (12.544938409423851 52.4103936)
Vereinsstraße,20,,52.41042005,12.545058072539575,POINT (12.545058072539575 52.41042005)
Vereinsstraße,19,,52.4104464,12.545189061152469,POINT (12.545189061152469 52.4104464)
Vereinsstraße,18,,52.4104821,12.545335524235238,POINT (12.545335524235238 52.4104821)
Vereinsstraße,17,,52.41050825,12.545453080047604,POINT (12.545453080047604 52.41050825)
Vereinsstraße,16,,52.410534600000005,12.54556974766355,POINT (12.54556974766355 52.410534600000005)
Vereinsstraße,15,,52.41056745,12.545717203339368,POINT (12.545717203339368 52.41056745)
Vereinsstraße,13,,52.4106422,12.54607832425717,POINT (12.54607832425717 52.4106422)
Vereinsstraße,11,,52.40993075,12.546325497252598,POINT (12.546325497252598 52.40993075)
Vereinsstraße,10,,52.410756000000006,12.546607641571276,POINT (12.546607641571276 52.410756000000006)
Vereinsstraße,9,,52.4107877,12.546748653654053,POINT (12.546748653654053 52.4107877)
Vereinsstraße,6,,52.41086995,12.547088327797503,POINT (12.547088327797503 52.41086995)
Vereinsstraße,5,,52.4108912,12.547181976512928,POINT (12.547181976512928 52.4108912)
Vereinsstraße,4,,52.41092185,12.547304097913909,POINT (12.547304097913909 52.41092185)
Vereinsstraße,3,,52.4109516,12.547432593458796,POINT (12.547432593458796 52.4109516)
Vereinsstraße,2,,52.4109849,12.54759330565787,POINT (12.54759330565787 52.4109849)
Vereinsstraße,1,,52.41092895,12.545416017680814,POINT (12.545416017680814 52.41092895)
Viesener Straße,58,,52.367145462864485,12.425671281528992,POINT (12.425671281528992 52.367145462864485)
Viesener Straße,56,,52.3654001,12.42352970898854,POINT (12.42352970898854 52.3654001)
Viesener Straße,54,,52.3655864,12.42371924548318,POINT (12.42371924548318 52.3655864)
Viesener Straße,52,,52.3657765,12.423924099999995,POINT (12.423924099999995 52.3657765)
Viesener Straße,50,,52.3659842,12.42397061405634,POINT (12.42397061405634 52.3659842)
Viesener Straße,48,,52.3662153,12.424345173951526,POINT (12.424345173951526 52.3662153)
Viesener Straße,46,,52.3663746,12.424474575874324,POINT (12.424474575874324 52.3663746)
Viesener Straße,44,,52.36651005,12.424623147357105,POINT (12.424623147357105 52.36651005)
Viesener Straße,42,,52.3666746,12.42478675,POINT (12.42478675 52.3666746)
Viesener Straße,40,A,52.3668054,12.424675046438264,POINT (12.424675046438264 52.3668054)
Viesener Straße,38,,52.36700505,12.424962161718748,POINT (12.424962161718748 52.36700505)
Viesener Straße,36,,52.36720785,12.42535524198864,POINT (12.42535524198864 52.36720785)
Viesener Straße,34,,52.36738335,12.42537784243126,POINT (12.42537784243126 52.36738335)
Viesener Straße,32,,52.3675325,12.42554170821428,POINT (12.42554170821428 52.3675325)
Viesener Straße,30,,52.3677146,12.425548806240975,POINT (12.425548806240975 52.3677146)
Viesener Straße,26,,52.3681296,12.425739050000002,POINT (12.425739050000002 52.3681296)
Viesener Straße,24,,52.36848305,12.425850019470593,POINT (12.425850019470593 52.36848305)
Viesener Straße,22,,52.3686515,12.425985790521947,POINT (12.425985790521947 52.3686515)
Viesener Straße,20,,52.36884705,12.425932749686911,POINT (12.425932749686911 52.36884705)
Viesener Straße,18,,52.36907225,12.4260913,POINT (12.4260913 52.36907225)
Viesener Straße,16,,52.36931485,12.426295143590666,POINT (12.426295143590666 52.36931485)
Viesener Straße,15,,52.36872525,12.426943493469553,POINT (12.426943493469553 52.36872525)
Viesener Straße,13,,52.368921150000006,12.426629651581678,POINT (12.426629651581678 52.368921150000006)
Viesener Straße,11,,52.3690835,12.42669796160093,POINT (12.42669796160093 52.3690835)
Viesener Straße,10,,52.3699228,12.426406849763634,POINT (12.426406849763634 52.3699228)
Viesener Straße,9,,52.36926985,12.426775698834302,POINT (12.426775698834302 52.36926985)
Viesener Straße,8,,52.3700763,12.426379827195122,POINT (12.426379827195122 52.3700763)
Viesener Straße,6,,52.370227,12.426331405078598,POINT (12.426331405078598 52.370227)
Viesener Straße,5,,52.37013125,12.426903587977566,POINT (12.426903587977566 52.37013125)
Viesener Straße,4,,52.37034725,12.4257758,POINT (12.4257758 52.37034725)
Viesener Straße,4,B,52.367145462864485,12.425671281528992,POINT (12.425671281528992 52.367145462864485)
Viesener Straße,4,A,52.370292500000005,12.425485829023645,POINT (12.425485829023645 52.370292500000005)
Viesener Straße,3,,52.3703396,12.4267364,POINT (12.4267364 52.3703396)
Viesener Straße,1,,52.37192325,12.420396544378528,POINT (12.420396544378528 52.37192325)
Vorwerkstraße,29,,52.452124350000005,12.518651032608693,POINT (12.518651032608693 52.452124350000005)
Vorwerkstraße,27,,52.4518858,12.518837285104643,POINT (12.518837285104643 52.4518858)
Vorwerkstraße,25,,52.45163155,12.518931358623217,POINT (12.518931358623217 52.45163155)
Vorwerkstraße,23,,52.451432350000005,12.519104699999996,POINT (12.519104699999996 52.451432350000005)
Vorwerkstraße,21,,52.4512712,12.519106798954065,POINT (12.519106798954065 52.4512712)
Vorwerkstraße,19,,52.45060173346634,12.519822013696052,POINT (12.519822013696052 52.45060173346634)
Vorwerkstraße,17,,52.45085045,12.519386433408922,POINT (12.519386433408922 52.45085045)
Vorwerkstraße,15,,52.45067405,12.519504276932476,POINT (12.519504276932476 52.45067405)
Vorwerkstraße,13,,52.45048845,12.519615990429037,POINT (12.519615990429037 52.45048845)
Vorwerkstraße,11,,52.4502489,12.519755686186311,POINT (12.519755686186311 52.4502489)
Vorwerkstraße,9,,52.4499866,12.51987840894753,POINT (12.51987840894753 52.4499866)
Vorwerkstraße,7,,52.449850600000005,12.519972466811987,POINT (12.519972466811987 52.449850600000005)
Vorwerkstraße,5,,52.4496147,12.520110782635893,POINT (12.520110782635893 52.4496147)
Vorwerkstraße,3,,52.44938195,12.520176,POINT (12.520176 52.44938195)
Vorwerkstraße,1,,52.44916255,12.52032956978261,POINT (12.52032956978261 52.44916255)
Vorwerkstraße,1,A,52.44899095,12.520441100000005,POINT (12.520441100000005 52.44899095)
Wacholderweg,21,,52.36908165,12.527620541459624,POINT (12.527620541459624 52.36908165)
Wacholderweg,20,,52.36894525,12.527338112809712,POINT (12.527338112809712 52.36894525)
Wacholderweg,18,,52.36913765,12.527104473181996,POINT (12.527104473181996 52.36913765)
Wacholderweg,16,,52.3692782,12.526884253472158,POINT (12.526884253472158 52.3692782)
Wacholderweg,14,,52.36947575000001,12.52682474157766,POINT (12.52682474157766 52.36947575000001)
Wacholderweg,12,,52.36964775,12.526697570784972,POINT (12.526697570784972 52.36964775)
Wacholderweg,10,,52.369796050000005,12.526635261947185,POINT (12.526635261947185 52.369796050000005)
Wacholderweg,9,,52.369903,12.527069700098476,POINT (12.527069700098476 52.369903)
Wacholderweg,8,,52.369979400000005,12.526549995671202,POINT (12.526549995671202 52.369979400000005)
Wacholderweg,7,,52.3700637,12.52691179912064,POINT (12.52691179912064 52.3700637)
Wacholderweg,6,,52.3701368,12.526491639202517,POINT (12.526491639202517 52.3701368)
Wacholderweg,4,,52.370394450000006,12.52636455514915,POINT (12.52636455514915 52.370394450000006)
Wacholderweg,1,,52.3703465,12.526847849649164,POINT (12.526847849649164 52.3703465)
Waldstraße,63,,52.41683695,12.415626873052323,POINT (12.415626873052323 52.41683695)
Waldstraße,62,,52.4168596,12.41530721353211,POINT (12.41530721353211 52.4168596)
Waldstraße,61,,52.4168834,12.414960647807485,POINT (12.414960647807485 52.4168834)
Waldstraße,60,,52.41686965,12.414639049999998,POINT (12.414639049999998 52.41686965)
Waldstraße,59,,52.41687485,12.41432458054489,POINT (12.41432458054489 52.41687485)
Waldstraße,57,,52.4169974,12.41383431314443,POINT (12.41383431314443 52.4169974)
Waldstraße,57,A,52.41728,12.413951775475542,POINT (12.413951775475542 52.41728)
Waldstraße,56,,52.41725545,12.413448501245616,POINT (12.413448501245616 52.41725545)
Waldstraße,55,,52.4170494,12.4133972,POINT (12.4133972 52.4170494)
Waldstraße,54,,52.41693655,12.412946285995584,POINT (12.412946285995584 52.41693655)
Waldstraße,53,,52.416917600000005,12.4126602364365,POINT (12.4126602364365 52.416917600000005)
Waldstraße,52,,52.4174212,12.412450103448863,POINT (12.412450103448863 52.4174212)
Waldstraße,52,A,52.41750695,12.41279770995445,POINT (12.41279770995445 52.41750695)
Waldstraße,51,,52.4170788,12.41222535,POINT (12.41222535 52.4170788)
Waldstraße,48,A,52.41713605,12.411703029963428,POINT (12.411703029963428 52.41713605)
Waldstraße,48,,52.417523,12.411900208255895,POINT (12.411900208255895 52.417523)
Waldstraße,44,A,52.4171854,12.41138092089717,POINT (12.41138092089717 52.4171854)
Waldstraße,44,C,52.41753245,12.4115007,POINT (12.4115007 52.41753245)
Waldstraße,44,D,52.4177684,12.411543691277478,POINT (12.411543691277478 52.4177684)
Waldstraße,44,,52.41696255,12.411339462393162,POINT (12.411339462393162 52.41696255)
Waldstraße,44,E,52.4179323,12.41160763886764,POINT (12.41160763886764 52.4179323)
Waldstraße,44,B,52.4173741,12.411472337468194,POINT (12.411472337468194 52.4173741)
Waldstraße,41,,52.41743495,12.41087825,POINT (12.41087825 52.41743495)
Waldstraße,40,,52.41712675,12.410747399999998,POINT (12.410747399999998 52.41712675)
Waldstraße,37,,52.41707605,12.410026878245707,POINT (12.410026878245707 52.41707605)
Waldstraße,37,A,52.41741015,12.410133139841848,POINT (12.410133139841848 52.41741015)
Waldstraße,35,,52.417196700000005,12.409457000000002,POINT (12.409457000000002 52.417196700000005)
Waldstraße,33,C,52.41682335,12.4071788,POINT (12.4071788 52.41682335)
Waldstraße,33,B,52.41657255,12.407615746913194,POINT (12.407615746913194 52.41657255)
Waldstraße,33,A,52.416822800000006,12.4075839012668,POINT (12.4075839012668 52.416822800000006)
Waldstraße,30,,52.4167602,12.40893191083459,POINT (12.40893191083459 52.4167602)
Waldstraße,29,D,52.416028350000005,12.409188652932798,POINT (12.409188652932798 52.416028350000005)
Waldstraße,29,,52.41672915,12.40927820913076,POINT (12.40927820913076 52.41672915)
Waldstraße,29,B,52.4164313,12.40919468360682,POINT (12.40919468360682 52.4164313)
Waldstraße,29,C,52.41623505,12.40918535,POINT (12.40918535 52.41623505)
Waldstraße,28,C,52.4161936,12.409547228393496,POINT (12.409547228393496 52.4161936)
Waldstraße,28,D,52.415985,12.409472647001822,POINT (12.409472647001822 52.415985)
Waldstraße,28,B,52.4164402,12.409551251701416,POINT (12.409551251701416 52.4164402)
Waldstraße,28,A,52.4167928,12.4095725,POINT (12.4095725 52.4167928)
Waldstraße,28,,52.4167904,12.4096877,POINT (12.4096877 52.4167904)
Waldstraße,27,,52.41657065,12.410033908221529,POINT (12.410033908221529 52.41657065)
Waldstraße,26,A,52.41655805,12.4103466,POINT (12.4103466 52.41655805)
Waldstraße,25,,52.4167126,12.41067725720922,POINT (12.41067725720922 52.4167126)
Waldstraße,24,,52.4167119,12.411070026283989,POINT (12.411070026283989 52.4167119)
Waldstraße,23,C,52.4163858,12.411252401385866,POINT (12.411252401385866 52.4163858)
Waldstraße,23,,52.41665675,12.411668496493398,POINT (12.411668496493398 52.41665675)
Waldstraße,22,D,52.4166596,12.412352401374578,POINT (12.412352401374578 52.4166596)
Waldstraße,22,C,52.4166545,12.41265907482114,POINT (12.41265907482114 52.4166545)
Waldstraße,22,E,52.41666575,12.412109185728156,POINT (12.412109185728156 52.41666575)
Waldstraße,22,A,52.4166217,12.413240223549106,POINT (12.413240223549106 52.4166217)
Waldstraße,22,,52.4166782,12.4136175,POINT (12.4136175 52.4166782)
Waldstraße,21,,52.4166739,12.4137123,POINT (12.4137123 52.4166739)
Waldstraße,20,,52.4166709,12.4137797,POINT (12.4137797 52.4166709)
Waldstraße,19,,52.4166674,12.4138586,POINT (12.4138586 52.4166674)
Waldstraße,18,,52.4166635,12.4139446,POINT (12.4139446 52.4166635)
Waldstraße,17,,52.4166598,12.4140289,POINT (12.4140289 52.4166598)
Waldstraße,16,,52.4166563,12.4141054,POINT (12.4141054 52.4166563)
Waldstraße,15,,52.4166522,12.4141981,POINT (12.4141981 52.4166522)
Waldstraße,14,,52.4166477,12.4142984,POINT (12.4142984 52.4166477)
Waldstraße,13,,52.4166438,12.4143859,POINT (12.4143859 52.4166438)
Waldstraße,12,,52.4166393,12.4144854,POINT (12.4144854 52.4166393)
Waldstraße,11,,52.416635,12.4145805,POINT (12.4145805 52.416635)
Waldstraße,10,,52.4166312,12.4146656,POINT (12.4146656 52.4166312)
Waldstraße,9,,52.4166279,12.4147387,POINT (12.4147387 52.4166279)
Waldstraße,8,,52.4166241,12.4148232,POINT (12.4148232 52.4166241)
Waldstraße,7,,52.4166206,12.4149034,POINT (12.4149034 52.4166206)
Waldstraße,6,,52.4166172,12.4149785,POINT (12.4149785 52.4166172)
Waldstraße,5,,52.416613,12.4150728,POINT (12.4150728 52.416613)
Waldstraße,4,,52.4165991,12.4153244,POINT (12.4153244 52.4165991)
Waldstraße,3,,52.416596,12.415394,POINT (12.415394 52.416596)
Waldstraße,2,,52.4165914,12.4154991,POINT (12.4154991 52.4165914)
Waldstraße,1,,52.4165872,12.4155956,POINT (12.4155956 52.4165872)
Walldorfer Weg,5,,52.42586495,12.56206535,POINT (12.56206535 52.42586495)
Walldorfer Weg,3,,52.425869000000006,12.562328711916663,POINT (12.562328711916663 52.425869000000006)
Walldorfer Weg,1,,52.42591845,12.562543111185397,POINT (12.562543111185397 52.42591845)
Wallpromenade,2,,52.4158215,12.5531315202533,POINT (12.5531315202533 52.4158215)
Wallpromenade,1,,52.41594885000001,12.553545473186986,POINT (12.553545473186986 52.41594885000001)
Wallstraße,27,,52.4155812,12.554152381894593,POINT (12.554152381894593 52.4155812)
Wallstraße,26,,52.41541915,12.553883988041685,POINT (12.553883988041685 52.41541915)
Wallstraße,25,,52.41533895,12.553775270177894,POINT (12.553775270177894 52.41533895)
Wallstraße,21,,52.414478,12.552757370680556,POINT (12.552757370680556 52.414478)
Wallstraße,20,,52.41430215,12.55259005879932,POINT (12.55259005879932 52.41430215)
Wallstraße,19,,52.41418965,12.552452555530529,POINT (12.552452555530529 52.41418965)
Wallstraße,18,,52.4140776,12.552361411837088,POINT (12.552361411837088 52.4140776)
Wallstraße,17,,52.414008800000005,12.552298657045856,POINT (12.552298657045856 52.414008800000005)
Wallstraße,16,,52.4139419,12.552209538157127,POINT (12.552209538157127 52.4139419)
Wallstraße,15,,52.413847,12.552106053024913,POINT (12.552106053024913 52.413847)
Wallstraße,13,,52.41354655,12.551807764845064,POINT (12.551807764845064 52.41354655)
Wallstraße,11,,52.4133401,12.551653396161267,POINT (12.551653396161267 52.4133401)
Wallstraße,5,,52.412987650000005,12.55161239690753,POINT (12.55161239690753 52.412987650000005)
Wallstraße,4,,52.4129037,12.551615705165991,POINT (12.551615705165991 52.4129037)
Wallstraße,3,,52.4128453,12.551615740930233,POINT (12.551615740930233 52.4128453)
Wallstraße,2,A,52.4127771,12.551594851875167,POINT (12.551594851875167 52.4127771)
Wallstraße,2,,52.4126368,12.551573552169046,POINT (12.551573552169046 52.4126368)
Walther-Ausländer-Straße,10,,52.4362437,12.520787283247545,POINT (12.520787283247545 52.4362437)
Walther-Ausländer-Straße,8,,52.43653785,12.52145595,POINT (12.52145595 52.43653785)
Walther-Ausländer-Straße,4,,52.4353694,12.5225570968535,POINT (12.5225570968535 52.4353694)
Walther-Ausländer-Straße,2,,52.43509955,12.522555046705264,POINT (12.522555046705264 52.43509955)
Walther-Ausländer-Straße,1,,52.43462865,12.524493988300724,POINT (12.524493988300724 52.43462865)
Walther-Rathenau-Platz,15,,52.4181222,12.559781,POINT (12.559781 52.4181222)
Walther-Rathenau-Platz,14,,52.4181821,12.5600688,POINT (12.5600688 52.4181821)
Walther-Rathenau-Platz,13,,52.4184045,12.5601223,POINT (12.5601223 52.4184045)
Walther-Rathenau-Platz,12,,52.4175629,12.560472108041084,POINT (12.560472108041084 52.4175629)
Walther-Rathenau-Platz,11,,52.4175441,12.560103613403903,POINT (12.560103613403903 52.4175441)
Walther-Rathenau-Platz,10,,52.41752035,12.559732221735953,POINT (12.559732221735953 52.41752035)
Walther-Rathenau-Platz,9,,52.4175078,12.559404697457794,POINT (12.559404697457794 52.4175078)
Walther-Rathenau-Platz,8,,52.41747405,12.55908295810406,POINT (12.55908295810406 52.41747405)
Walther-Rathenau-Platz,7,,52.41748635,12.558719436403004,POINT (12.558719436403004 52.41748635)
Walther-Rathenau-Platz,6,,52.417336250000005,12.55825044073622,POINT (12.55825044073622 52.417336250000005)
Walther-Rathenau-Platz,5,,52.417188,12.5578251453933,POINT (12.5578251453933 52.417188)
Walther-Rathenau-Platz,4,,52.41706465,12.557409821677844,POINT (12.557409821677844 52.41706465)
Walther-Rathenau-Platz,3,,52.4169694,12.557094936949628,POINT (12.557094936949628 52.4169694)
Walther-Rathenau-Platz,2,,52.41691555,12.556905313654148,POINT (12.556905313654148 52.41691555)
Warschauer Straße,24,,52.4301855,12.5299488,POINT (12.5299488 52.4301855)
Warschauer Straße,23,,52.4304696,12.5312476,POINT (12.5312476 52.4304696)
Warschauer Straße,22,,52.429946,12.5299381,POINT (12.5299381 52.429946)
Warschauer Straße,21,,52.42980905,12.5303953246875,POINT (12.5303953246875 52.42980905)
Warschauer Straße,19,,52.4297758,12.53093885,POINT (12.53093885 52.4297758)
Warschauer Straße,18,,52.4289313,12.5300124,POINT (12.5300124 52.4289313)
Warschauer Straße,17,A,52.42958515,12.53091975,POINT (12.53091975 52.42958515)
Warschauer Straße,17,,52.4294527,12.530330753469116,POINT (12.530330753469116 52.4294527)
Warschauer Straße,16,,52.4288248,12.5300109,POINT (12.5300109 52.4288248)
Warschauer Straße,15,B,52.4287943,12.5308581,POINT (12.5308581 52.4287943)
Warschauer Straße,15,,52.428933650000005,12.530439455971075,POINT (12.530439455971075 52.428933650000005)
Warschauer Straße,14,,52.4287053,12.5300093,POINT (12.5300093 52.4287053)
Warschauer Straße,13,,52.42875575,12.53043685566195,POINT (12.53043685566195 52.42875575)
Warschauer Straße,12,,52.4285967,12.5300078,POINT (12.5300078 52.4285967)
Warschauer Straße,11,,52.428573400000005,12.530434240848408,POINT (12.530434240848408 52.428573400000005)
Warschauer Straße,10,,52.428382,12.5300002,POINT (12.5300002 52.428382)
Warschauer Straße,9,,52.42839575,12.530431674928728,POINT (12.530431674928728 52.42839575)
Warschauer Straße,8,,52.4282531,12.5299984,POINT (12.5299984 52.4282531)
Warschauer Straße,7,,52.42821525,12.530429073256238,POINT (12.530429073256238 52.42821525)
Warschauer Straße,6,,52.4281236,12.5299965,POINT (12.5299965 52.4281236)
Warschauer Straße,5,,52.42803585,12.530426454773483,POINT (12.530426454773483 52.42803585)
Warschauer Straße,4,,52.4280001,12.5299948,POINT (12.5299948 52.4280001)
